year,name,frequency,gender
2015,kelly,23,F
2015,kelsey,12,F
2015,kendall,46,F
2015,kendra,23,F
2015,kenley,7,F
2015,kenna,20,F
2015,kennedy,71,F
2015,kensington,11,F
2015,kenzi,8,F
2015,kenzie,50,F
2015,kenzington,6,F
2015,keren,7,F
2015,keziah,12,F
2015,khadija,29,F
2015,khadijah,12,F
2015,khaleesi,12,F
2015,khloe,64,F
2015,khushi,9,F
2015,kiana,20,F
2015,kianna,8,F
2015,kiara,35,F
2015,kiera,46,F
2015,kimberly,18,F
2015,kinley,31,F
2015,kinsley,56,F
2015,kira,39,F
2015,kirsten,6,F
2015,kitana,6,F
2015,klara,13,F
2015,kloe,6,F
2015,kora,9,F
2015,krisha,8,F
2015,krista,6,F
2015,kristen,12,F
2015,kristina,23,F
2015,kristine,6,F
2015,kya,7,F
2015,kyah,8,F
2015,kyla,48,F
2015,kylah,7,F
2015,kylee,15,F
2015,kyleigh,13,F
2015,kylie,107,F
2015,kyra,30,F
2015,lacey,13,F
2015,laila,48,F
2015,lainey,8,F
2015,lamar,8,F
2015,lana,49,F
2015,lara,37,F
2015,larissa,14,F
2015,laura,59,F
2015,laurel,9,F
2015,lauren,158,F
2015,laurence,14,F
2015,laurie,7,F
2015,lauryn,14,F
2015,lavanya,6,F
2015,laya,8,F
2015,layan,23,F
2015,layla,156,F
2015,laylah,9,F
2015,lea,15,F
2015,léa,29,F
2015,leah,263,F
2015,leanna,16,F
2015,leanne,12,F
2015,leela,10,F
2015,leen,13,F
2015,leena,23,F
2015,leia,30,F
2015,leigha,7,F
2015,leighton,18,F
2015,leila,40,F
2015,leilani,8,F
2015,lena,37,F
2015,lennon,37,F
2015,lennox,9,F
2015,leona,18,F
2015,leora,6,F
2015,leslie,6,F
2015,letty,6,F
2015,lexi,49,F
2015,lexie,29,F
2015,leyla,15,F
2015,lia,45,F
2015,liana,29,F
2015,lianna,12,F
2015,libby,8,F
2015,liberty,8,F
2015,lidia,7,F
2015,lila,61,F
2015,lilah,53,F
2015,lilia,20,F
2015,lilian,21,F
2015,liliana,63,F
2015,liliane,6,F
2015,lilianna,12,F
2015,lilianne,11,F
2015,lilith,15,F
2015,lillian,178,F
2015,lilliana,24,F
2015,lillianna,8,F
2015,lillie,12,F
2015,lilly,71,F
2015,lily,366,F
2015,lilyana,7,F
2015,lilyanna,9,F
2015,lina,36,F
2015,linda,15,F
2015,lindsay,14,F
2015,lindsey,17,F
2015,lisa,33,F
2015,liv,26,F
2015,livia,42,F
2015,liya,9,F
2015,liyana,15,F
2015,logan,25,F
2015,lola,37,F
2015,london,48,F
2015,londyn,11,F
2015,lorelai,9,F
2015,lorelei,16,F
2015,lorena,7,F
2015,loretta,7,F
2015,lori,8,F
2015,louisa,11,F
2015,louise,12,F
2015,luana,7,F
2015,lucia,23,F
2015,luciana,10,F
2015,lucie,11,F
2015,lucille,14,F
2015,lucy,144,F
2015,luna,51,F
2015,lux,7,F
2015,lydia,94,F
2015,lyla,85,F
2015,lylah,21,F
2015,lynn,7,F
2015,lyra,6,F
2015,lyric,9,F
2015,mabel,24,F
2015,macey,9,F
2015,maci,14,F
2015,macie,12,F
2015,mackenna,9,F
2015,mackenzie,210,F
2015,macy,31,F
2015,madalyn,9,F
2015,maddison,43,F
2015,madeleine,77,F
2015,madeline,106,F
2015,madelyn,123,F
2015,madelynn,13,F
2015,madilyn,26,F
2015,madilynn,12,F
2015,madina,17,F
2015,madison,303,F
2015,madisyn,13,F
2015,madyson,8,F
2015,mae,22,F
2015,maélie,6,F
2015,maelle,12,F
2015,maëlle,12,F
2015,maeva,10,F
2015,maeve,62,F
2015,magdalena,11,F
2015,maggie,42,F
2015,magnolia,8,F
2015,maia,38,F
2015,maira,11,F
2015,maisie,24,F
2015,maisy,11,F
2015,maiya,6,F
2015,maja,16,F
2015,makayla,48,F
2015,makena,6,F
2015,makenna,33,F
2015,makenzie,12,F
2015,malaika,10,F
2015,malak,17,F
2015,malaya,8,F
2015,malia,32,F
2015,maliah,6,F
2015,malina,7,F
2015,maliyah,18,F
2015,mallory,12,F
2015,manal,9,F
2015,mandy,6,F
2015,manha,15,F
2015,mannat,22,F
2015,manreet,14,F
2015,manuela,9,F
2015,maple,7,F
2015,mara,14,F
2015,maram,6,F
2015,marcella,6,F
2015,maren,7,F
2015,margaret,49,F
2015,margaretha,9,F
2015,margo,7,F
2015,margot,24,F
2015,maria,150,F
2015,mariah,40,F
2015,mariam,70,F
2015,marian,11,F
2015,mariana,18,F
2015,marianna,9,F
2015,marianne,13,F
2015,marie,22,F
2015,marielle,8,F
2015,marigold,6,F
2015,marilyn,11,F
2015,marina,20,F
2015,marion,6,F
2015,marisa,9,F
2015,marissa,29,F
2015,marita,9,F
2015,mariya,7,F
2015,marlee,17,F
2015,marley,43,F
2015,marlie,7,F
2015,marlowe,13,F
2015,martha,17,F
2015,martina,18,F
2015,marwa,18,F
2015,marwah,6,F
2015,mary,71,F
2015,maryam,114,F
2015,masa,9,F
2015,matilda,41,F
2015,maude,6,F
2015,mavis,15,F
2015,may,10,F
2015,maya,334,F
2015,mayah,6,F
2015,mayar,7,F
2015,mayla,7,F
2015,maysa,6,F
2015,mckayla,7,F
2015,mckenna,35,F
2015,mckenzie,21,F
2015,mckinley,20,F
2015,meadow,23,F
2015,medina,7,F
2015,meera,16,F
2015,meerab,6,F
2015,megan,58,F
2015,meghan,16,F
2015,mehar,9,F
2015,mehreen,6,F
2015,meira,7,F
2015,melanie,33,F
2015,melia,6,F
2015,melina,27,F
2015,melinda,7,F
2015,melissa,45,F
2015,melody,53,F
2015,menaal,8,F
2015,mercedes,10,F
2015,mercy,6,F
2015,meredith,12,F
2015,mia,450,F
2015,miah,18,F
2015,micaela,12,F
2015,michaela,33,F
2015,michela,7,F
2015,michelle,53,F
2015,mika,12,F
2015,mikaela,44,F
2015,mikayla,60,F
2015,mila,278,F
2015,milana,36,F
2015,milania,23,F
2015,mileena,6,F
2015,milena,37,F
2015,miley,6,F
2015,millie,11,F
2015,mina,23,F
2015,minahil,6,F
2015,mira,51,F
2015,miracle,6,F
2015,miral,6,F
2015,miranda,23,F
2015,miriam,32,F
2015,mischa,7,F
2015,misha,9,F
2015,miya,11,F
2015,miyah,7,F
2015,moira,8,F
2015,mollie,6,F
2015,molly,58,F
2015,mona,7,F
2015,monica,26,F
2015,monika,6,F
2015,monroe,12,F
2015,morgan,80,F
2015,moriah,12,F
2015,mya,149,F
2015,myah,27,F
2015,myelle,6,F
2015,myla,45,F
2015,mylah,7,F
2015,myra,50,F
2015,myrah,7,F
2015,myriam,8,F
2015,nada,6,F
2015,nadia,30,F
2015,nadine,12,F
2015,nahla,9,F
2015,naila,9,F
2015,nailah,8,F
2015,nala,7,F
2015,nancy,17,F
2015,naomi,155,F
2015,naomie,6,F
2015,natalia,72,F
2015,natalie,157,F
2015,natalya,6,F
2015,natasha,18,F
2015,nathalia,6,F
2015,nathalie,9,F
2015,nava,9,F
2015,navy,6,F
2015,navya,12,F
2015,naya,35,F
2015,neela,6,F
2015,neha,9,F
2015,nellie,7,F
2015,neriah,11,F
2015,nevaeh,81,F
2015,neve,10,F
2015,neveah,7,F
2015,nia,26,F
2015,niamh,7,F
2015,nicola,6,F
2015,nicole,77,F
2015,nika,9,F
2015,nikita,7,F
2015,nikki,6,F
2015,nila,10,F
2015,nimrat,6,F
2015,nimrit,7,F
2015,nina,48,F
2015,niya,8,F
2015,niyah,7,F
2015,noa,29,F
2015,noelle,24,F
2015,noemi,8,F
2015,noémie,10,F
2015,noor,43,F
2015,nora,188,F
2015,norah,124,F
2015,nour,14,F
2015,noura,8,F
2015,nova,54,F
2015,nura,6,F
2015,nusaybah,7,F
2015,nya,10,F
2015,nyah,9,F
2015,nyla,38,F
2015,nylah,19,F
2015,ocean,11,F
2015,océane,6,F
2015,octavia,32,F
2015,olive,50,F
2015,olivia,938,F
2015,opal,11,F
2015,ophelia,26,F
2015,oriana,6,F
2015,oviya,6,F
2015,paige,110,F
2015,paislee,16,F
2015,paisley,139,F
2015,paityn,12,F
2015,paris,15,F
2015,parisa,8,F
2015,parker,35,F
2015,parneet,9,F
2015,pascale,6,F
2015,patricia,12,F
2015,paulina,9,F
2015,payton,81,F
2015,pearl,22,F
2015,peighton,6,F
2015,penelope,167,F
2015,penny,16,F
2015,petra,14,F
2015,peyton,126,F
2015,phoebe,33,F
2015,phoenix,25,F
2015,piper,125,F
2015,polina,9,F
2015,poppy,32,F
2015,precious,10,F
2015,presley,26,F
2015,princess,6,F
2015,priscilla,16,F
2015,priya,11,F
2015,pyper,11,F
2015,queenie,10,F
2015,quinn,199,F
2015,rachael,15,F
2015,rachel,121,F
2015,rae,11,F
2015,raegan,13,F
2015,raelyn,15,F
2015,raelynn,18,F
2015,rahaf,7,F
2015,raina,13,F
2015,raine,7,F
2015,ramona,9,F
2015,rania,9,F
2015,raquel,6,F
2015,raven,22,F
2015,rawan,8,F
2015,raya,30,F
2015,rayna,24,F
2015,rayne,9,F
2015,reagan,22,F
2015,rebecca,69,F
2015,rebekah,23,F
2015,reece,7,F
2015,reem,11,F
2015,reese,58,F
2015,reet,12,F
2015,reign,12,F
2015,reina,10,F
2015,remi,14,F
2015,remy,8,F
2015,renee,14,F
2015,reya,7,F
2015,rhea,20,F
2015,ria,10,F
2015,rida,7,F
2015,ridley,6,F
2015,riley,146,F
2015,rilynn,9,F
2015,ripley,7,F
2015,rita,18,F
2015,river,34,F
2015,riya,23,F
2015,robin,10,F
2015,robyn,26,F
2015,romy,10,F
2015,rory,29,F
2015,rosa,13,F
2015,rosalia,6,F
2015,rosalie,68,F
2015,rosalyn,11,F
2015,rosanna,8,F
2015,rose,101,F
2015,roselyn,8,F
2015,rosemary,19,F
2015,rosie,14,F
2015,roslyn,8,F
2015,rowan,44,F
2015,rowyn,7,F
2015,roxanne,6,F
2015,ruby,139,F
2015,ruhi,8,F
2015,ruqayyah,6,F
2015,ruth,25,F
2015,ryan,18,F
2015,ryann,15,F
2015,rylan,15,F
2015,rylee,56,F
2015,ryleigh,40,F
2015,rylie,22,F
2015,saanvi,11,F
2015,sabina,6,F
2015,sabrina,69,F
2015,sadie,178,F
2015,safa,15,F
2015,safia,6,F
2015,safiya,12,F
2015,sage,36,F
2015,sahana,6,F
2015,sahar,10,F
2015,sahara,7,F
2015,saige,10,F
2015,saira,10,F
2015,sakina,12,F
2015,salena,6,F
2015,salina,8,F
2015,sally,11,F
2015,salma,22,F
2015,sama,14,F
2015,samaira,7,F
2015,samantha,134,F
2015,samara,14,F
2015,samira,11,F
2015,sana,20,F
2015,sandra,13,F
2015,sandy,6,F
2015,saoirse,11,F
2015,saphira,6,F
2015,sara,127,F
2015,sarah,257,F
2015,sargun,9,F
2015,sarina,23,F
2015,sasha,21,F
2015,savanna,22,F
2015,savannah,160,F
2015,savreen,11,F
2015,sawyer,50,F
2015,scarlet,34,F
2015,scarlett,304,F
2015,scarlette,14,F
2015,scotlyn,6,F
2015,seerat,29,F
2015,sehaj,13,F
2015,selah,9,F
2015,selena,95,F
2015,selin,7,F
2015,selina,27,F
2015,selma,7,F
2015,serafina,6,F
2015,seraphina,9,F
2015,seren,8,F
2015,serena,86,F
2015,serene,7,F
2015,serenity,44,F
2015,shae,10,F
2015,shaelyn,6,F
2015,shanaya,27,F
2015,shania,11,F
2015,shannon,7,F
2015,shanzay,7,F
2015,sharon,14,F
2015,shay,12,F
2015,shayla,11,F
2015,shayna,13,F
2015,shea,12,F
2015,sheila,6,F
2015,shelby,18,F
2015,sherry,6,F
2015,shiloh,15,F
2015,shreya,14,F
2015,shyanne,8,F
2015,shyla,8,F
2015,sia,9,F
2015,sianna,8,F
2015,sidney,7,F
2015,sidra,11,F
2015,siena,32,F
2015,sienna,140,F
2015,sierra,68,F
2015,simar,7,F
2015,simona,18,F
2015,simone,14,F
2015,simran,6,F
2015,siobhan,7,F
2015,siya,8,F
2015,sky,6,F
2015,skye,29,F
2015,skyla,23,F
2015,skylar,85,F
2015,skyler,27,F
2015,sloan,27,F
2015,sloane,90,F
2015,sofia,345,F
2015,sofie,12,F
2015,sofija,8,F
2015,sofiya,9,F
2015,soha,6,F
2015,soleil,11,F
2015,sonia,17,F
2015,sophia,605,F
2015,sophie,281,F
2015,soraya,16,F
2015,spencer,19,F
2015,stacey,9,F
2015,stella,189,F
2015,stephanie,37,F
2015,stevie,9,F
2015,sukhmani,7,F
2015,sumaya,6,F
2015,sumayyah,6,F
2015,summer,80,F
2015,susana,8,F
2015,susie,9,F
2015,swara,6,F
2015,sybil,9,F
2015,sydney,133,F
2015,syeda,26,F
2015,sylvia,18,F
2015,sylvie,6,F
2015,tabitha,16,F
2015,tala,19,F
2015,talia,76,F
2015,taliah,10,F
2015,taliyah,7,F
2015,tallulah,7,F
2015,talya,13,F
2015,tamara,14,F
2015,tanisha,10,F
2015,tanvi,6,F
2015,tara,31,F
2015,taryn,16,F
2015,tatiana,18,F
2015,tatum,7,F
2015,taya,18,F
2015,tayah,6,F
2015,taylor,114,F
2015,teagan,32,F
2015,tegan,15,F
2015,tenley,39,F
2015,tenzin,15,F
2015,teresa,18,F
2015,tesla,6,F
2015,tess,8,F
2015,tessa,112,F
2015,thalia,13,F
2015,thea,39,F
2015,theia,8,F
2015,theodora,6,F
2015,theresa,8,F
2015,tia,26,F
2015,tiana,16,F
2015,tianna,19,F
2015,tiara,7,F
2015,tiffany,32,F
2015,tina,27,F
2015,tori,8,F
2015,tracy,6,F
2015,trinity,40,F
2015,trisha,8,F
2015,trudy,9,F
2015,vada,7,F
2015,valentina,87,F
2015,valeria,13,F
2015,valerie,53,F
2015,vanessa,88,F
2015,vasiliki,6,F
2015,vayda,6,F
2015,veda,13,F
2015,vedika,6,F
2015,vera,33,F
2015,veronica,48,F
2015,veronika,10,F
2015,vicky,17,F
2015,victoria,345,F
2015,vienna,50,F
2015,viktoria,9,F
2015,viola,11,F
2015,violet,268,F
2015,violette,10,F
2015,vivian,94,F
2015,viviana,6,F
2015,vivien,11,F
2015,vivienne,62,F
2015,wendy,9,F
2015,whitney,10,F
2015,willa,22,F
2015,willow,110,F
2015,winifred,12,F
2015,winnie,18,F
2015,wren,11,F
2015,yana,10,F
2015,yara,19,F
2015,yasmeen,13,F
2015,yasmin,25,F
2015,yasmine,23,F
2015,ysabelle,6,F
2015,yuna,12,F
2015,yusra,12,F
2015,yvonne,6,F
2015,zahra,86,F
2015,zahraa,13,F
2015,zaina,14,F
2015,zainab,58,F
2015,zara,96,F
2015,zaria,6,F
2015,zariah,10,F
2015,zayna,9,F
2015,zaynab,26,F
2015,zaynah,8,F
2015,zelda,6,F
2015,zendaya,9,F
2015,zia,6,F
2015,zion,6,F
2015,ziya,9,F
2015,zoe,188,F
2015,zoé,39,F
2015,zoë,31,F
2015,zoey,210,F
2015,zofia,6,F
2015,zoha,15,F
2015,zoya,26,F
2015,zuri,11,F
2016,aadhya,8,F
2016,aahana,8,F
2016,aairah,7,F
2016,aaliyah,113,F
2016,aaminah,7,F
2016,aanya,25,F
2016,aaria,7,F
2016,aariyah,6,F
2016,aarna,6,F
2016,aarohi,6,F
2016,aarushi,6,F
2016,aarya,27,F
2016,aavya,6,F
2016,abbey,13,F
2016,abbie,7,F
2016,abbigail,13,F
2016,abby,42,F
2016,abbygail,9,F
2016,abigail,501,F
2016,abrielle,10,F
2016,ada,29,F
2016,adaline,51,F
2016,adalyn,54,F
2016,adalynn,36,F
2016,addelyn,10,F
2016,addilyn,20,F
2016,addilynn,15,F
2016,addison,202,F
2016,addisyn,21,F
2016,addyson,11,F
2016,adela,9,F
2016,adelaide,80,F
2016,adele,26,F
2016,adèle,9,F
2016,adelina,15,F
2016,adeline,86,F
2016,adelle,7,F
2016,adelyn,54,F
2016,adelynn,26,F
2016,adina,10,F
2016,adira,10,F
2016,adley,9,F
2016,adora,6,F
2016,adriana,63,F
2016,adrianna,46,F
2016,adrienne,10,F
2016,aganetha,7,F
2016,agnes,12,F
2016,aila,19,F
2016,aileen,9,F
2016,aimee,12,F
2016,ainsley,47,F
2016,aisha,53,F
2016,aiyana,10,F
2016,aiyanna,9,F
2016,aiza,22,F
2016,aizah,17,F
2016,akira,9,F
2016,akshara,7,F
2016,akshaya,9,F
2016,alaia,6,F
2016,alaina,23,F
2016,alana,25,F
2016,alanna,12,F
2016,alannah,7,F
2016,alaya,10,F
2016,alayah,8,F
2016,alayna,48,F
2016,alba,7,F
2016,aleah,12,F
2016,aleen,8,F
2016,aleena,53,F
2016,aleesa,7,F
2016,aleeza,14,F
2016,aleksandra,14,F
2016,alena,14,F
2016,alesha,6,F
2016,alessa,6,F
2016,alessandra,22,F
2016,alessia,75,F
2016,alex,6,F
2016,alexa,92,F
2016,alexandra,157,F
2016,alexandria,18,F
2016,alexia,43,F
2016,alexie,14,F
2016,alexis,131,F
2016,ali,6,F
2016,alia,27,F
2016,aliana,10,F
2016,alice,222,F
2016,alicia,35,F
2016,alina,65,F
2016,alisa,13,F
2016,alisha,32,F
2016,alison,23,F
2016,alissa,12,F
2016,alivia,52,F
2016,aliya,33,F
2016,aliyah,61,F
2016,aliza,32,F
2016,allegra,9,F
2016,allie,28,F
2016,allison,59,F
2016,ally,7,F
2016,allyson,11,F
2016,alma,17,F
2016,alora,14,F
2016,althea,7,F
2016,alya,9,F
2016,alysha,6,F
2016,alyson,11,F
2016,alyssa,168,F
2016,alyssia,9,F
2016,alyvia,8,F
2016,amal,15,F
2016,amalia,8,F
2016,amanda,39,F
2016,amani,13,F
2016,amara,39,F
2016,amari,9,F
2016,amaris,6,F
2016,amaya,60,F
2016,amayah,9,F
2016,amber,43,F
2016,ameera,9,F
2016,ameerah,8,F
2016,amelia,475,F
2016,amélia,9,F
2016,amelie,15,F
2016,amélie,16,F
2016,amia,7,F
2016,amilia,10,F
2016,amina,30,F
2016,aminah,11,F
2016,amira,44,F
2016,amirah,11,F
2016,amiyah,12,F
2016,amna,14,F
2016,amreen,9,F
2016,amy,75,F
2016,ana,40,F
2016,anabella,8,F
2016,anabelle,10,F
2016,anabia,14,F
2016,anaïs,6,F
2016,anaiya,8,F
2016,ananya,9,F
2016,anastasia,61,F
2016,anaya,86,F
2016,anayah,19,F
2016,andi,15,F
2016,andie,17,F
2016,andrea,31,F
2016,angel,31,F
2016,angela,64,F
2016,angelica,24,F
2016,angelina,74,F
2016,angie,7,F
2016,anika,48,F
2016,anisa,7,F
2016,anisha,9,F
2016,anita,14,F
2016,aniya,16,F
2016,aniyah,13,F
2016,anjali,10,F
2016,ann,8,F
2016,anna,211,F
2016,annabel,11,F
2016,annabella,35,F
2016,annabelle,124,F
2016,annalise,8,F
2016,anne,15,F
2016,annie,53,F
2016,annika,28,F
2016,antonella,11,F
2016,antonia,14,F
2016,anya,39,F
2016,aoife,10,F
2016,april,30,F
2016,arabella,38,F
2016,arabelle,7,F
2016,arden,9,F
2016,aria,356,F
2016,ariadne,8,F
2016,ariah,36,F
2016,ariana,150,F
2016,ariane,7,F
2016,arianna,140,F
2016,arianne,10,F
2016,ariel,64,F
2016,ariela,6,F
2016,ariella,31,F
2016,arielle,52,F
2016,arina,6,F
2016,arisha,7,F
2016,arissa,9,F
2016,ariya,33,F
2016,ariyah,11,F
2016,artemis,6,F
2016,arwen,11,F
2016,arwyn,7,F
2016,arya,128,F
2016,aryana,13,F
2016,aryanna,14,F
2016,asees,10,F
2016,asha,9,F
2016,ashley,52,F
2016,ashlyn,15,F
2016,ashlynn,15,F
2016,asia,8,F
2016,asiya,20,F
2016,asma,7,F
2016,aspen,15,F
2016,astrid,16,F
2016,athena,66,F
2016,aubree,95,F
2016,aubrey,151,F
2016,aubrie,13,F
2016,audra,8,F
2016,audrey,323,F
2016,audrina,28,F
2016,august,7,F
2016,aurelia,15,F
2016,aurélie,6,F
2016,aurora,149,F
2016,autumn,113,F
2016,ava,657,F
2016,avah,15,F
2016,avalon,9,F
2016,avalyn,10,F
2016,avani,7,F
2016,aveline,11,F
2016,avelyn,6,F
2016,averie,17,F
2016,avery,346,F
2016,avia,8,F
2016,aviana,20,F
2016,avianna,13,F
2016,avleen,12,F
2016,avneet,15,F
2016,avnoor,9,F
2016,aya,27,F
2016,ayah,19,F
2016,ayana,17,F
2016,ayanna,10,F
2016,ayat,16,F
2016,ayesha,44,F
2016,ayeza,11,F
2016,ayla,71,F
2016,aylin,7,F
2016,ayra,13,F
2016,aysha,6,F
2016,ayva,13,F
2016,azalea,17,F
2016,azariah,9,F
2016,azra,7,F
2016,baani,8,F
2016,bahar,11,F
2016,bailee,7,F
2016,bailey,36,F
2016,barbara,6,F
2016,batool,6,F
2016,baylee,11,F
2016,beatrice,30,F
2016,béatrice,14,F
2016,beatrix,12,F
2016,beatriz,10,F
2016,bella,56,F
2016,bellamy,8,F
2016,berkeley,10,F
2016,bethany,22,F
2016,bianca,59,F
2016,billie,7,F
2016,blair,20,F
2016,blaire,14,F
2016,blake,56,F
2016,blakely,29,F
2016,blayke,9,F
2016,blessing,8,F
2016,blythe,13,F
2016,braelyn,18,F
2016,braelynn,20,F
2016,breanna,12,F
2016,bree,6,F
2016,brenda,6,F
2016,brenna,7,F
2016,bria,12,F
2016,briana,8,F
2016,brianna,63,F
2016,brianne,10,F
2016,briar,41,F
2016,bridget,24,F
2016,brie,9,F
2016,briella,22,F
2016,brielle,80,F
2016,brinley,40,F
2016,bristol,6,F
2016,bronwyn,17,F
2016,brooke,105,F
2016,brooklyn,232,F
2016,brooklynn,37,F
2016,brynlee,49,F
2016,brynleigh,7,F
2016,brynley,8,F
2016,brynn,52,F
2016,cadence,35,F
2016,caitlin,12,F
2016,caitlyn,12,F
2016,cali,28,F
2016,calista,15,F
2016,calla,17,F
2016,callie,62,F
2016,cameron,16,F
2016,camila,42,F
2016,camilla,29,F
2016,camille,30,F
2016,camryn,20,F
2016,candice,19,F
2016,cara,19,F
2016,carina,11,F
2016,carla,8,F
2016,carly,17,F
2016,carmela,8,F
2016,carmen,24,F
2016,carol,6,F
2016,caroline,50,F
2016,carolyn,10,F
2016,carter,16,F
2016,carys,8,F
2016,casey,18,F
2016,cassandra,47,F
2016,cassia,9,F
2016,cassidy,36,F
2016,cassie,11,F
2016,cataleya,11,F
2016,catalina,15,F
2016,catherine,74,F
2016,cathy,7,F
2016,cecelia,11,F
2016,cecilia,55,F
2016,cecily,10,F
2016,celeste,33,F
2016,celia,19,F
2016,celina,18,F
2016,celine,30,F
2016,chanel,10,F
2016,chantelle,11,F
2016,charlee,40,F
2016,charleigh,22,F
2016,charlene,7,F
2016,charley,22,F
2016,charli,8,F
2016,charlie,83,F
2016,charlize,10,F
2016,charlotte,711,F
2016,chaya,8,F
2016,chelsea,77,F
2016,chelsey,8,F
2016,cheyenne,7,F
2016,chiara,24,F
2016,chloe,427,F
2016,chloé,39,F
2016,chloë,8,F
2016,christina,57,F
2016,christine,16,F
2016,cianna,6,F
2016,ciara,17,F
2016,cierra,9,F
2016,cindy,9,F
2016,claira,8,F
2016,claire,307,F
2016,clara,204,F
2016,clare,22,F
2016,clarke,7,F
2016,claudia,22,F
2016,clementine,16,F
2016,colette,8,F
2016,constance,10,F
2016,cora,44,F
2016,coral,6,F
2016,coralie,14,F
2016,coraline,7,F
2016,cordelia,14,F
2016,courtney,11,F
2016,cristina,6,F
2016,crystal,10,F
2016,cynthia,25,F
2016,dahlia,32,F
2016,daisy,33,F
2016,dakota,21,F
2016,dalia,20,F
2016,dallas,6,F
2016,dana,33,F
2016,dania,14,F
2016,danica,30,F
2016,daniela,31,F
2016,daniella,37,F
2016,danielle,45,F
2016,danika,29,F
2016,danya,8,F
2016,daphne,41,F
2016,darcy,8,F
2016,daria,9,F
2016,darya,11,F
2016,davina,11,F
2016,daya,13,F
2016,deanna,15,F
2016,deborah,14,F
2016,deema,10,F
2016,delaney,15,F
2016,delia,8,F
2016,delilah,57,F
2016,delphine,8,F
2016,demi,10,F
2016,denise,7,F
2016,desiree,12,F
2016,destiny,37,F
2016,devina,6,F
2016,devon,10,F
2016,devyn,6,F
2016,diana,41,F
2016,dina,10,F
2016,divine,8,F
2016,divya,7,F
2016,diya,18,F
2016,dominique,8,F
2016,doris,7,F
2016,dorothy,18,F
2016,dua,11,F
2016,duaa,6,F
2016,dunya,6,F
2016,dylan,23,F
2016,eden,77,F
2016,edie,15,F
2016,edith,19,F
2016,edna,10,F
2016,eesha,6,F
2016,eila,7,F
2016,eileen,15,F
2016,ela,6,F
2016,elaina,24,F
2016,elaine,18,F
2016,elayna,7,F
2016,eleana,7,F
2016,eleanor,156,F
2016,eleanora,6,F
2016,elena,106,F
2016,eleni,8,F
2016,elia,12,F
2016,eliana,91,F
2016,elianna,14,F
2016,elif,6,F
2016,elin,9,F
2016,elina,15,F
2016,elinor,7,F
2016,elisa,33,F
2016,elisabeth,31,F
2016,elise,81,F
2016,élise,8,F
2016,elisha,11,F
2016,elissa,10,F
2016,eliza,49,F
2016,elizabeth,298,F
2016,ella,429,F
2016,elle,49,F
2016,ellen,10,F
2016,ellena,7,F
2016,ellia,7,F
2016,elliana,17,F
2016,ellie,232,F
2016,elliot,18,F
2016,elliott,20,F
2016,elliotte,7,F
2016,ellis,17,F
2016,elly,11,F
2016,elodie,14,F
2016,élodie,15,F
2016,eloise,50,F
2016,eloïse,8,F
2016,éloïse,12,F
2016,elora,38,F
2016,elowen,6,F
2016,elowyn,6,F
2016,elsa,43,F
2016,elsie,40,F
2016,elyse,25,F
2016,elysia,6,F
2016,elyssa,7,F
2016,ema,13,F
2016,emaan,18,F
2016,eman,9,F
2016,ember,21,F
2016,emelia,18,F
2016,emerald,10,F
2016,emerson,30,F
2016,emersyn,18,F
2016,emery,24,F
2016,emilee,7,F
2016,emilia,152,F
2016,emilie,22,F
2016,émilie,17,F
2016,emily,478,F
2016,emma,789,F
2016,emmalyn,7,F
2016,emmanuelle,13,F
2016,emmeline,16,F
2016,emmerson,10,F
2016,emmy,24,F
2016,erica,30,F
2016,erika,17,F
2016,erin,36,F
2016,eshaal,23,F
2016,eshal,6,F
2016,esme,27,F
2016,esmé,12,F
2016,esmée,11,F
2016,esmeralda,9,F
2016,esra,7,F
2016,estella,6,F
2016,estelle,18,F
2016,esther,55,F
2016,etta,9,F
2016,eunice,9,F
2016,eva,192,F
2016,evalina,6,F
2016,evalyn,7,F
2016,evana,7,F
2016,evangelina,7,F
2016,evangeline,62,F
2016,eve,36,F
2016,ève,6,F
2016,evelina,11,F
2016,evelyn,413,F
2016,evelyne,7,F
2016,evelynn,16,F
2016,everlee,13,F
2016,everleigh,61,F
2016,everley,26,F
2016,everly,174,F
2016,evie,30,F
2016,faith,89,F
2016,farah,15,F
2016,farida,13,F
2016,farrah,13,F
2016,fatema,8,F
2016,fatima,83,F
2016,fatimah,22,F
2016,fatma,6,F
2016,faye,22,F
2016,felicia,8,F
2016,felicity,32,F
2016,fern,10,F
2016,finleigh,9,F
2016,finley,36,F
2016,finnley,10,F
2016,fiona,81,F
2016,flora,15,F
2016,florence,35,F
2016,frances,49,F
2016,francesca,28,F
2016,frankie,16,F
2016,freya,80,F
2016,freyja,6,F
2016,gabriela,38,F
2016,gabriella,160,F
2016,gabrielle,77,F
2016,gelila,7,F
2016,gemma,60,F
2016,genesis,15,F
2016,geneva,6,F
2016,genevieve,50,F
2016,geneviève,6,F
2016,georgia,131,F
2016,georgina,10,F
2016,gia,45,F
2016,giada,10,F
2016,giana,6,F
2016,gianna,23,F
2016,gillian,11,F
2016,giovanna,8,F
2016,giselle,22,F
2016,giulia,9,F
2016,giuliana,23,F
2016,gloria,24,F
2016,grace,368,F
2016,gracelyn,21,F
2016,gracelynn,14,F
2016,gracie,49,F
2016,greta,12,F
2016,gretchen,6,F
2016,guinevere,6,F
2016,guneet,7,F
